epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.24701,5.84475,9.39397,4.21764,1e-05,0.00213,1e-05,0,6.30405,11.5771,4.16642,0.00327778,0.00327778,0.00327778
2,139.607,5.8117,6.84691,4.13599,1e-05,0.00213,1e-05,0,6.26134,6.79151,4.04424,0.00660566,0.00660566,0.00660566
3,149.24,5.18993,4.8254,3.46491,1e-05,0.00213,1e-05,0,4.58455,4.84027,2.63385,0.00992804,0.00992804,0.00992804
4,158.808,4.36941,4.37624,2.85388,1e-05,0.00213,1e-05,0,2.60847,8.75182,9.93383,0.00997525,0.00997525,0.00997525
5,168.281,4.23272,4.42577,2.74242,1e-05,0.00213,1e-05,0,4.13336,12.2658,3.88806,0.009967,0.009967,0.009967
6,178.066,4.10418,4.32697,2.6041,0.00085,0.08936,0.00056,0.00012,4.09577,4.4012,2.36494,0.00995875,0.00995875,0.00995875
7,187.763,4.01722,4.24776,2.62922,0.00028,0.01702,0.00014,3e-05,4.11661,4.40974,2.25748,0.0099505,0.0099505,0.0099505
8,197.31,4.00258,4.24555,2.59774,0.00052,0.06383,0.00028,5e-05,4.10138,4.53475,2.48313,0.00994225,0.00994225,0.00994225
9,206.76,3.98657,4.24564,2.63899,0.00145,0.1766,0.0009,0.00022,3.8812,4.48431,2.52752,0.009934,0.009934,0.009934
10,216.333,3.85702,4.32807,2.66512,0.00065,0.09787,0.00041,8e-05,3.80973,4.53433,2.51299,0.00992575,0.00992575,0.00992575
11,225.237,3.70079,4.26017,2.60168,0.0012,0.09574,0.00072,0.00019,3.78226,4.50307,2.40209,0.0099175,0.0099175,0.0099175
12,234.577,3.7109,4.24124,2.60382,0.00183,0.0234,0.001,0.0002,4.05866,4.80168,2.64292,0.00990925,0.00990925,0.00990925
13,243.995,3.65313,4.23368,2.55505,0.00189,0.24043,0.00217,0.00045,3.73617,4.3499,2.38975,0.009901,0.009901,0.009901
14,253.744,3.58571,4.22811,2.48167,0.00193,0.21489,0.00161,0.00031,3.75429,4.3155,2.35147,0.00989275,0.00989275,0.00989275
15,263.052,3.60398,4.22563,2.4755,0.00142,0.21702,0.00133,0.00025,3.77386,4.2701,2.40121,0.0098845,0.0098845,0.0098845
16,272.589,3.56962,4.2208,2.4684,0.00208,0.27234,0.0024,0.00054,3.59958,4.16813,2.33258,0.00987625,0.00987625,0.00987625
17,282.431,3.54525,4.22106,2.47697,0.00153,0.23191,0.00143,0.00045,3.63866,4.31579,2.35181,0.009868,0.009868,0.009868
18,291.936,3.50049,4.20612,2.46201,0.00204,0.30851,0.00217,0.00051,3.62707,4.26397,2.38023,0.00985975,0.00985975,0.00985975
