epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.71784,6.11908,9.08515,4.23174,0,0,0,0,6.36626,9.02926,4.15661,0.0019,0.0019,0.0019
2,11.6716,6.04597,7.50411,4.21707,0,0,0,0,6.3603,8.52613,4.15171,0.00389846,0.00389846,0.00389846
3,16.5249,6.07167,6.11079,4.1358,0,0,0,0,6.32873,6.53684,4.08768,0.00589533,0.00589533,0.00589533
4,21.3889,5.27614,4.60188,3.50941,0,0,0,0,5.14871,5.99634,3.05306,0.00789061,0.00789061,0.00789061
5,26.3169,4.31588,3.98388,2.93243,0.00085,0.12766,0.00049,0.00011,4.30032,4.54007,2.69086,0.00988432,0.00988432,0.00988432
6,31.2291,4.1402,3.90936,2.82943,0.00108,0.15106,0.00066,0.00016,4.264,4.41887,3.39811,0.0099802,0.0099802,0.0099802
7,37.7092,4.10835,3.93525,2.80495,0.00183,0.06809,0.00109,0.00026,4.18171,6.46604,9.1618,0.00997624,0.00997624,0.00997624
8,46.6998,4.00816,3.90897,2.72594,0.00183,0.06809,0.00109,0.00026,2.56095,5.73956,10.2162,0.00997228,0.00997228,0.00997228
9,54.9075,3.9557,3.92662,2.70441,0.00019,0.00426,0.0001,2e-05,3.98995,8.73606,5.7125,0.00996832,0.00996832,0.00996832
10,59.7213,3.903,3.93207,2.69201,0.00094,0.1383,0.00088,0.00019,4.36334,4.82544,3.10367,0.00996436,0.00996436,0.00996436
11,64.3862,3.87484,3.93859,2.61092,0.00045,0.06383,0.00026,5e-05,4.1819,4.41424,2.7686,0.0099604,0.0099604,0.0099604
12,69.0427,3.83003,4.00517,2.57273,0.001,0.15106,0.00075,0.00017,4.0411,4.38313,3.44831,0.00995644,0.00995644,0.00995644
13,73.7205,3.79096,3.96253,2.54331,0.00127,0.18723,0.0017,0.00042,3.85531,4.30352,2.59825,0.00995248,0.00995248,0.00995248
14,78.8269,3.73471,3.97065,2.53421,0.00127,0.18298,0.00096,0.0002,3.90411,4.3998,2.58299,0.00994852,0.00994852,0.00994852
15,83.6094,3.69816,3.95861,2.51843,0.00126,0.18511,0.00096,0.00019,3.95064,4.30351,2.5221,0.00994456,0.00994456,0.00994456
16,88.9657,3.67523,4.01071,2.49293,0.00152,0.22979,0.00131,0.00029,3.85909,4.20843,2.33427,0.0099406,0.0099406,0.0099406
17,97.7175,3.66077,3.9719,2.49,0.001,0.15106,0.00063,0.00013,4.03989,4.78205,2.62796,0.00993664,0.00993664,0.00993664
18,106.633,3.64761,3.95403,2.44499,0.00143,0.21489,0.00127,0.00026,3.93462,4.19331,2.4527,0.00993268,0.00993268,0.00993268
19,112.383,3.64237,3.96209,2.44474,0.00037,0.00426,0.00021,3e-05,4.57634,4.83996,2.98411,0.00992872,0.00992872,0.00992872
20,117.122,3.68373,3.98782,2.45141,0.00154,0.21277,0.00201,0.00045,3.85551,4.21189,2.49914,0.00992476,0.00992476,0.00992476
21,122.24,3.6425,3.93686,2.46106,0.00171,0.25957,0.00175,0.00037,3.86506,4.11388,2.38256,0.0099208,0.0099208,0.0099208
22,126.876,3.57668,3.96386,2.40471,0.00142,0.20638,0.00137,0.00029,3.92348,4.20611,2.45444,0.00991684,0.00991684,0.00991684
23,131.501,3.63767,3.94935,2.42965,0.00164,0.2383,0.00154,0.00034,3.89505,4.10673,2.46097,0.00991288,0.00991288,0.00991288
24,136.234,3.62279,3.94523,2.39049,0.00179,0.25106,0.0017,0.00039,3.77175,4.20894,2.30039,0.00990892,0.00990892,0.00990892
25,140.391,3.57584,3.92997,2.38568,0.00179,0.25106,0.0017,0.00039,4.33358,7.14527,5.26777,0.00990496,0.00990496,0.00990496
26,145.182,3.56065,3.89651,2.36191,0.0037,0.00851,0.00072,0.00023,3.90505,4.53176,2.41749,0.009901,0.009901,0.009901
27,149.926,3.58212,3.9115,2.3889,0.00132,0.19574,0.00176,0.00066,3.94616,4.11962,2.39629,0.00989704,0.00989704,0.00989704
28,156.922,3.55452,3.90396,2.37564,0.00223,0.09149,0.00129,0.0003,4.05105,4.38683,2.54691,0.00989308,0.00989308,0.00989308
29,165.625,3.49208,3.94363,2.38955,0.00201,0.1,0.00177,0.00041,3.78597,4.5582,2.50289,0.00988912,0.00988912,0.00988912
30,173.35,3.47961,3.88333,2.36193,0.00093,0.07447,0.00066,0.00017,4.13183,4.64329,2.73622,0.00988516,0.00988516,0.00988516
31,177.646,3.56656,3.867,2.36605,0.00093,0.07447,0.00066,0.00017,4.90971,6.58818,3.18163,0.0098812,0.0098812,0.0098812
32,182.325,3.52166,3.87331,2.37136,0.00212,0.3234,0.00257,0.00065,3.6406,4.05488,2.48097,0.00987724,0.00987724,0.00987724
33,187.508,3.49496,3.8385,2.36499,0.00163,0.24894,0.00188,0.0004,3.64024,4.33827,2.49415,0.00987328,0.00987328,0.00987328
34,192.305,3.4549,3.82623,2.41803,0.00231,0.34681,0.00253,0.00057,3.56391,4.19043,2.56188,0.00986932,0.00986932,0.00986932
35,197.05,3.45539,3.79994,2.3712,0.00238,0.36383,0.00355,0.00088,3.5249,4.13798,2.50476,0.00986536,0.00986536,0.00986536
36,202.046,3.45924,3.8034,2.39885,0.00227,0.32766,0.00304,0.00076,3.56276,4.03756,2.43792,0.0098614,0.0098614,0.0098614
37,206.734,3.44575,3.80713,2.36992,0.00176,0.26809,0.00187,0.00044,3.67422,4.64304,2.46536,0.00985744,0.00985744,0.00985744
38,214.183,3.44017,3.78075,2.38716,0.0017,0.25957,0.0016,0.00033,3.62763,4.68277,2.40582,0.00985348,0.00985348,0.00985348
39,222.862,3.46051,3.80884,2.3947,0.00234,0.35532,0.00314,0.00074,3.55199,3.97535,2.39068,0.00984952,0.00984952,0.00984952
40,229.965,3.44583,3.76185,2.35384,0.00217,0.32128,0.0048,0.00092,3.59606,4.02337,2.36401,0.00984556,0.00984556,0.00984556
41,234.864,3.41098,3.74884,2.36038,0.00194,0.28511,0.00248,0.00059,3.60868,4.30647,2.39394,0.0098416,0.0098416,0.0098416
42,239.527,3.35529,3.74555,2.3276,0.002,0.30426,0.00438,0.00125,3.50796,4.16046,2.426,0.00983764,0.00983764,0.00983764
43,244.594,3.38703,3.72478,2.36565,0.00028,0.04255,0.00017,5e-05,4.15725,13.3121,2.86817,0.00983368,0.00983368,0.00983368
44,249.275,3.35577,3.71051,2.3588,0.00243,0.35532,0.00272,0.0006,3.58358,4.02958,2.44913,0.00982972,0.00982972,0.00982972
45,253.929,3.36512,3.7545,2.37446,0.00145,0.21702,0.00144,0.0004,3.66223,4.57254,2.47131,0.00982576,0.00982576,0.00982576
46,258.614,3.35746,3.76736,2.39565,0.00206,0.31277,0.00495,0.00107,3.55423,3.96717,2.45628,0.0098218,0.0098218,0.0098218
47,263.686,3.29973,3.74075,2.39226,0.00174,0.26383,0.00306,0.00072,3.58649,4.49431,2.46428,0.00981784,0.00981784,0.00981784
48,271.925,3.30128,3.69361,2.36271,0.00257,0.39149,0.00601,0.00117,3.52194,3.90973,2.4653,0.00981388,0.00981388,0.00981388
49,281.677,3.32776,3.68683,2.34943,0.00209,0.31489,0.00271,0.00065,3.61119,4.14199,2.47517,0.00980992,0.00980992,0.00980992
50,287.583,3.33751,3.68803,2.35783,0.00185,0.28085,0.00527,0.00114,3.66143,4.07176,2.45886,0.00980596,0.00980596,0.00980596
51,292.694,3.3094,3.66955,2.35802,0.00054,0.08085,0.00031,7e-05,4.09501,12.1961,2.62162,0.009802,0.009802,0.009802
52,297.515,3.37287,3.68372,2.37295,0.00069,0.10426,0.00051,0.00012,3.98314,13.3178,2.62699,0.00979804,0.00979804,0.00979804
53,302.378,3.30678,3.68044,2.36284,0.00037,0.05532,0.0002,4e-05,4.00264,63.2182,2.7167,0.00979408,0.00979408,0.00979408
54,307.073,3.28244,3.63365,2.35308,0.00292,0.44468,0.00781,0.00144,3.39645,3.70662,2.42916,0.00979012,0.00979012,0.00979012
55,312.016,3.28782,3.64229,2.34906,0.00282,0.23404,0.00253,0.00059,3.48202,4.14247,2.41845,0.00978616,0.00978616,0.00978616
56,317.166,3.26333,3.64626,2.3277,0.0029,0.44255,0.00829,0.00187,3.36213,3.80967,2.37833,0.0097822,0.0097822,0.0097822
57,326.14,3.21276,3.61794,2.31661,0.00263,0.35532,0.00378,0.00076,3.49743,4.01405,2.46235,0.00977824,0.00977824,0.00977824
58,334.214,3.25195,3.64266,2.32945,0.00234,0.35745,0.00321,0.00082,3.56553,4.29511,2.42313,0.00977428,0.00977428,0.00977428
59,340.043,3.26522,3.64892,2.34496,0.00232,0.35106,0.00636,0.00122,3.46745,3.97765,2.54072,0.00977032,0.00977032,0.00977032
60,344.835,3.22363,3.63939,2.33563,0.00285,0.42979,0.00696,0.0015,3.40693,3.82787,2.45617,0.00976636,0.00976636,0.00976636
61,349.543,3.18556,3.61675,2.31821,0.00164,0.24681,0.00212,0.00058,3.62234,4.36825,2.39126,0.0097624,0.0097624,0.0097624
62,354.162,3.18284,3.58272,2.30456,0.00258,0.30426,0.00257,0.00063,3.50518,4.09038,2.41012,0.00975844,0.00975844,0.00975844
63,358.777,3.20167,3.61921,2.30068,0.00198,0.30213,0.00273,0.00082,3.53554,5.51025,2.44359,0.00975448,0.00975448,0.00975448
64,363.443,3.2239,3.60853,2.33114,0.00078,0.11702,0.00063,0.00016,3.7857,5.189,2.46909,0.00975052,0.00975052,0.00975052
65,368.142,3.23951,3.57888,2.31903,0.00117,0.1766,0.0011,0.00025,3.67531,4.79953,2.43264,0.00974656,0.00974656,0.00974656
66,372.862,3.22295,3.56401,2.31683,0.00049,0.07447,0.00028,7e-05,4.53381,37.3141,2.95126,0.0097426,0.0097426,0.0097426
67,379.992,3.17515,3.58715,2.31527,0.01183,0.12553,0.0048,0.00117,3.31883,3.94744,2.4312,0.00973864,0.00973864,0.00973864
68,388.698,3.18467,3.57237,2.32192,0.00215,0.32766,0.00397,0.00097,3.4809,4.69459,2.47027,0.00973468,0.00973468,0.00973468
69,396.314,3.1901,3.55121,2.31533,0.0162,0.02553,0.00517,0.00131,3.45977,4.09782,2.4793,0.00973072,0.00973072,0.00973072
70,401.101,3.18242,3.57469,2.31384,0.00156,0.23404,0.00207,0.00043,3.63642,4.27905,2.48651,0.00972676,0.00972676,0.00972676
71,405.799,3.12905,3.52143,2.30764,0.0038,0.34043,0.00696,0.00163,3.34293,3.86252,2.40513,0.0097228,0.0097228,0.0097228
72,410.431,3.16724,3.56545,2.31989,0.01975,0.17447,0.01008,0.00298,3.21211,3.76356,2.40299,0.00971884,0.00971884,0.00971884
73,415.379,3.13185,3.51094,2.28564,0.01845,0.19574,0.02009,0.00414,3.29532,3.74557,2.41803,0.00971488,0.00971488,0.00971488
74,420.445,3.10213,3.48744,2.27041,0.02985,0.15957,0.02561,0.00557,3.20902,3.59821,2.42255,0.00971092,0.00971092,0.00971092
75,425.607,3.14284,3.50664,2.31272,0.00276,0.41489,0.0061,0.00144,3.29138,3.80543,2.36981,0.00970696,0.00970696,0.00970696
76,431.442,3.07547,3.53087,2.26893,0.0182,0.15532,0.0126,0.00328,3.24261,3.81411,2.42727,0.009703,0.009703,0.009703
77,440.114,3.08885,3.48979,2.27675,0.01827,0.15532,0.00949,0.00224,3.15154,3.81613,2.343,0.00969904,0.00969904,0.00969904
