epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,22.6099,5.83513,9.81308,4.22406,1e-05,0.00213,1e-05,0,6.30251,12.3786,4.1611,0.00327778,0.00327778,0.00327778
2,43.5073,5.84827,9.56931,4.21495,1e-05,0.00213,1e-05,0,6.30097,12.4009,4.16219,0.00660566,0.00660566,0.00660566
3,64.1785,5.92194,9.3825,4.22861,1e-05,0.00213,1e-05,0,6.19695,19.3078,4.79135,0.00992804,0.00992804,0.00992804
4,84.8815,5.86555,7.48841,4.15575,2e-05,0.00213,1e-05,0,6.23036,6.88371,4.16832,0.00997525,0.00997525,0.00997525
5,105.472,5.15974,4.93307,3.48341,2e-05,0.00213,1e-05,0,4.5834,5.45093,2.66865,0.009967,0.009967,0.009967
6,126.108,4.24968,4.48022,2.73255,0.00043,0.02766,0.00022,6e-05,4.32383,5.86728,3.17941,0.00995875,0.00995875,0.00995875
7,146.873,4.0566,4.43821,2.72958,0.00036,0.04255,0.00019,4e-05,3.96011,5.07768,3.60171,0.0099505,0.0099505,0.0099505
8,167.184,3.90195,4.46891,2.69043,0.00043,0.00426,0.00023,8e-05,4.15574,4.76132,2.29383,0.00994225,0.00994225,0.00994225
9,187.533,3.80192,4.45655,2.65053,0.00043,0.00426,0.00023,8e-05,3.88398,12.7533,2.98128,0.009934,0.009934,0.009934
10,208.231,3.7526,4.49371,2.64501,0.00088,0.12553,0.00051,0.00012,3.9074,4.89915,2.46571,0.00992575,0.00992575,0.00992575
11,228.806,3.67288,4.46728,2.60475,0.00113,0.14043,0.00081,0.00017,3.78191,4.64515,2.42872,0.0099175,0.0099175,0.0099175
12,249.41,3.60057,4.46,2.5874,0.00144,0.21489,0.00104,0.00021,3.61175,4.55039,2.31595,0.00990925,0.00990925,0.00990925
13,270.15,3.59959,4.44996,2.62035,0.00132,0.19787,0.00097,0.00022,3.58092,4.61105,2.31294,0.009901,0.009901,0.009901
14,290.548,3.57464,4.43741,2.6473,0.00155,0.15957,0.00108,0.00024,3.60448,4.56652,2.40261,0.00989275,0.00989275,0.00989275
15,311.224,3.60581,4.45209,2.60819,0.00141,0.19787,0.00094,0.00022,3.537,4.6098,2.30929,0.0098845,0.0098845,0.0098845
16,331.576,3.59092,4.45036,2.60715,0.00108,0.15106,0.00075,0.00018,3.57931,4.70076,2.40211,0.00987625,0.00987625,0.00987625
17,352.036,3.58892,4.41343,2.60109,0.0012,0.17872,0.00082,0.00018,3.56971,4.49821,2.35495,0.009868,0.009868,0.009868
18,372.439,3.54391,4.38035,2.59828,0.00161,0.2383,0.00134,0.0003,3.52153,4.60543,2.34657,0.00985975,0.00985975,0.00985975
19,393.195,3.55999,4.41105,2.56423,0.00163,0.23617,0.00158,0.00035,3.4854,4.43798,2.28663,0.0098515,0.0098515,0.0098515
20,413.889,3.54682,4.37575,2.60307,0.00159,0.23191,0.00157,0.00034,3.5031,4.45117,2.3026,0.00984325,0.00984325,0.00984325
21,434.595,3.56752,4.37517,2.60419,0.00175,0.25532,0.00155,0.00038,3.5475,4.37802,2.36794,0.009835,0.009835,0.009835
22,455.358,3.5539,4.36756,2.58186,0.00192,0.26596,0.0025,0.00062,3.43268,4.31299,2.25394,0.00982675,0.00982675,0.00982675
23,476.029,3.47852,4.30618,2.55666,0.00186,0.27447,0.00214,0.00049,3.34057,4.34258,2.2015,0.0098185,0.0098185,0.0098185
24,496.428,3.48942,4.32256,2.57075,0.00188,0.26383,0.00212,0.00046,3.47797,4.35286,2.33958,0.00981025,0.00981025,0.00981025
25,516.852,3.49213,4.32279,2.54131,0.00187,0.27234,0.00167,0.00038,3.44536,4.37719,2.25883,0.009802,0.009802,0.009802
26,537.239,3.48922,4.30311,2.57376,0.00214,0.26809,0.00188,0.00045,3.43187,4.22927,2.28515,0.00979375,0.00979375,0.00979375
27,557.617,3.45409,4.33219,2.55393,0.00164,0.24894,0.00181,0.0004,3.44301,4.33492,2.32313,0.0097855,0.0097855,0.0097855
28,578.046,3.45245,4.31084,2.55617,0.0017,0.25957,0.00144,0.00036,3.35652,4.25723,2.25477,0.00977725,0.00977725,0.00977725
29,598.395,3.43554,4.31754,2.55874,0.00204,0.31064,0.0018,0.00043,3.32721,4.19702,2.25775,0.009769,0.009769,0.009769
30,618.809,3.43004,4.29437,2.52916,0.00185,0.28085,0.00255,0.00055,3.36597,4.24315,2.25303,0.00976075,0.00976075,0.00976075
